user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method,discount_applied,churn_status,title,content_type,genre,language,release_year,device_type,watch_time_minutes,session_count,completion_percentage,date_watched,time_of_day,rating,liked,recommendation_source,days_since_last_watch,avg_weekly_watch_time,content_diversity_score
U124819,17,Female,Japan,Asia,Premium,17.99,2023-12-22,2025-06-22 00:00:00,Bank Transfer,No,Cancelled,Documentary Title 430,Series,Documentary,German,2001,Tablet,120,4,100,2024-06-15,Morning,5,Yes,Algorithm,36,354,0.32
U124820,17,Male,Brazil,South America,Standard,13.99,2024-04-07,2024-10-15 00:00:00,Bank Transfer,Yes,Cancelled,Sci-Fi Title 1573,Series,Sci-Fi,French,2008,Tablet,106,3,100,2024-11-27,Night,3,No,Search,41,289,0.56
U124821,60,Female,Canada,North America,Basic,8.99,2023-09-05,2024-03-23 00:00:00,Wallet,No,Cancelled,Animation Title 2468,Series,Animation,Japanese,2008,TV,61,2,100,2023-10-12,Evening,3,No,Trending,47,138,0.48
U124822,50,Female,France,Europe,Premium,17.99,2022-10-28,2026-02-07,Bank Transfer,No,Active,Action Title 1300,Movie,Action,French,2004,Tablet,135,4,100,2023-01-21,Morning,3,No,Algorithm,32,375,0.69
U124823,21,Female,UK,Europe,Standard,13.99,2023-02-03,2024-01-22 00:00:00,Card,No,Cancelled,Documentary Title 2317,Movie,Documentary,Portuguese,2008,TV,105,3,100,2023-05-26,Afternoon,3,No,Algorithm,46,227,0.91
U124824,60,Male,Nigeria,Africa,Premium,17.99,2023-11-18,2026-02-07,Card,No,Active,Animation Title 323,Series,Animation,German,2000,Laptop,129,4,100,2024-02-02,Morning,3,No,Friend,33,362,0.39
U124825,50,Male,Canada,North America,Standard,13.99,2023-08-23,2026-02-07,Card,No,Active,Drama Title 25,Series,Drama,Hindi,2008,TV,102,3,100,2024-05-01,Afternoon,4,Yes,Trending,21,301,0.93
U124826,17,Male,Nigeria,Africa,Standard,13.99,2022-02-28,2026-02-07,Wallet,No,Active,Animation Title 450,Movie,Animation,Japanese,2003,Tablet,94,3,100,2022-12-20,Night,3,No,Trending,27,318,0.25
U124827,30,Male,USA,North America,Basic,8.99,2023-01-20,2026-02-07,Bank Transfer,No,Active,Drama Title 2383,Movie,Drama,Portuguese,2007,TV,68,2,100,2023-10-12,Morning,4,Yes,Algorithm,38,193,0.67
U124828,50,Male,UK,Europe,Basic,8.99,2022-09-16,2023-02-19 00:00:00,Card,No,Cancelled,Animation Title 2227,Series,Animation,Yoruba,2021,Tablet,72,2,100,2023-05-24,Morning,5,Yes,Trending,48,154,0.65
U124829,50,Male,South Africa,Africa,Basic,8.99,2023-03-10,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 1556,Series,Thriller,English,2010,Mobile,58,1,96,2023-11-23,Morning,4,Yes,Search,43,134,0.38
U124830,21,Female,South Africa,Africa,Premium,17.99,2023-03-14,2026-02-07,Wallet,No,Active,Comedy Title 353,Series,Comedy,Yoruba,2013,TV,106,3,88,2023-12-29,Night,2,No,Algorithm,8,322,1.0
U124831,40,Male,Japan,Asia,Basic,8.99,2022-11-18,2024-03-21 00:00:00,Card,No,Cancelled,Drama Title 1048,Series,Drama,English,2020,Mobile,48,1,80,2023-08-08,Afternoon,5,Yes,Algorithm,48,214,0.65
U124832,60,Female,France,Europe,Standard,13.99,2023-05-25,2026-02-07,Card,No,Active,Drama Title 1345,Movie,Drama,Portuguese,2002,Mobile,112,3,100,2024-01-29,Afternoon,2,No,Algorithm,54,168,0.52
U124833,40,Male,USA,North America,Standard,13.99,2023-02-03,2026-02-07,Bank Transfer,No,Active,Romance Title 146,Series,Romance,German,2007,TV,92,3,100,2023-02-25,Evening,4,Yes,Ads,45,258,0.34
U124834,50,Male,India,Asia,Standard,13.99,2022-03-27,2026-02-07,Card,No,Active,Thriller Title 737,Series,Thriller,English,2014,Tablet,91,3,100,2022-06-02,Night,3,No,Ads,9,279,0.93
U124835,50,Male,Brazil,South America,Basic,8.99,2023-06-14,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 2515,Series,Thriller,Yoruba,2016,Mobile,60,2,100,2023-11-03,Night,3,No,Friend,45,174,0.69
U124836,50,Male,France,Europe,Basic,8.99,2023-06-26,2024-05-27 00:00:00,Bank Transfer,Yes,Cancelled,Thriller Title 2143,Series,Thriller,French,2011,TV,79,2,100,2023-09-05,Afternoon,4,Yes,Ads,24,212,0.98
U124837,60,Male,USA,North America,Standard,13.99,2023-09-23,2026-02-07,Wallet,No,Active,Action Title 2297,Movie,Action,Portuguese,2022,TV,87,2,96,2024-07-04,Morning,4,Yes,Trending,54,334,0.4
U124838,50,Male,Nigeria,Africa,Basic,8.99,2022-03-02,2026-02-07,Card,Yes,Active,Animation Title 2530,Series,Animation,English,2001,Laptop,32,1,53,2022-11-06,Morning,1,No,Friend,53,155,0.8
U124839,21,Male,France,Europe,Standard,13.99,2024-06-15,2026-02-07,Wallet,No,Active,Drama Title 1706,Movie,Drama,English,2018,TV,83,2,92,2024-11-01,Afternoon,5,Yes,Trending,30,308,0.4
U124840,30,Female,Germany,Europe,Standard,13.99,2023-04-14,2026-02-07,Card,No,Active,Sci-Fi Title 379,Series,Sci-Fi,Hindi,2012,TV,100,3,100,2023-09-11,Night,3,No,Trending,55,237,0.79
U124841,50,Female,South Africa,Africa,Premium,17.99,2023-05-13,2026-02-07,Bank Transfer,Yes,Active,Action Title 1117,Movie,Action,French,2007,Tablet,129,4,100,2024-01-03,Evening,4,Yes,Friend,10,351,0.53
U124842,40,Male,Germany,Europe,Basic,8.99,2023-05-30,2026-02-07,Card,No,Active,Animation Title 2660,Series,Animation,English,2016,Tablet,43,1,71,2024-01-14,Evening,5,Yes,Algorithm,40,183,0.35
U124843,40,Male,Nigeria,Africa,Basic,8.99,2022-09-08,2022-11-29 00:00:00,Bank Transfer,Yes,Cancelled,Animation Title 871,Series,Animation,Hindi,2011,Mobile,56,1,93,2023-06-06,Night,4,Yes,Ads,43,150,0.37
U124844,50,Male,Brazil,South America,Premium,17.99,2022-08-04,2026-02-07,Card,No,Active,Comedy Title 457,Series,Comedy,English,2019,Laptop,109,3,90,2023-02-26,Evening,5,Yes,Friend,57,410,0.41
U124845,50,Male,Canada,North America,Basic,8.99,2022-02-02,2022-11-16 00:00:00,Wallet,Yes,Cancelled,Comedy Title 2432,Series,Comedy,Yoruba,2017,Laptop,86,2,100,2022-06-03,Morning,2,No,Friend,3,186,0.23
U124846,17,Male,Germany,Europe,Basic,8.99,2022-08-02,2026-02-07,Card,Yes,Active,Thriller Title 1873,Movie,Thriller,German,2005,Mobile,64,2,100,2022-08-30,Night,4,Yes,Search,37,169,0.87
U124847,30,Female,France,Europe,Premium,17.99,2022-09-12,2026-02-07,Wallet,Yes,Active,Animation Title 871,Series,Animation,Hindi,2001,Laptop,124,4,100,2023-07-04,Evening,4,Yes,Search,56,381,0.72
U124848,21,Male,UK,Europe,Standard,13.99,2022-06-29,2026-02-07,Bank Transfer,No,Active,Thriller Title 1130,Movie,Thriller,French,2006,TV,97,3,100,2022-06-30,Night,4,Yes,Ads,53,342,0.29
U124849,17,Female,Brazil,South America,Basic,8.99,2023-01-19,2026-02-07,Bank Transfer,No,Active,Action Title 730,Series,Action,Portuguese,2015,Laptop,32,1,53,2023-11-04,Night,2,No,Ads,59,171,0.92
U124850,17,Male,USA,North America,Basic,8.99,2023-10-16,2024-12-07 00:00:00,Bank Transfer,No,Cancelled,Drama Title 2473,Movie,Drama,Japanese,2020,TV,67,2,100,2023-12-08,Evening,2,No,Algorithm,33,167,0.34
U124851,17,Female,Nigeria,Africa,Premium,17.99,2023-07-12,2026-02-07,Wallet,No,Active,Comedy Title 1494,Series,Comedy,French,2011,Mobile,128,4,100,2024-01-06,Afternoon,3,No,Ads,40,383,0.69
U124852,21,Female,South Africa,Africa,Standard,13.99,2022-01-06,2026-02-07,Wallet,Yes,Active,Drama Title 1709,Series,Drama,Japanese,2001,Mobile,90,3,100,2022-05-31,Evening,4,Yes,Trending,3,267,0.69
U124853,17,Male,Brazil,South America,Standard,13.99,2022-02-16,2026-02-07,Bank Transfer,Yes,Active,Romance Title 2193,Series,Romance,French,2022,Laptop,104,3,100,2022-11-16,Evening,4,Yes,Trending,38,338,0.48
U124854,17,Female,USA,North America,Standard,13.99,2022-06-09,2026-02-07,Wallet,Yes,Active,Thriller Title 397,Series,Thriller,Japanese,2012,Mobile,99,3,100,2022-11-08,Morning,3,No,Ads,14,272,0.87
U124855,40,Female,USA,North America,Basic,8.99,2023-08-27,2023-12-18 00:00:00,Card,No,Cancelled,Animation Title 94,Series,Animation,Hindi,2003,Mobile,66,2,100,2024-04-07,Evening,2,No,Search,16,142,0.44
U124856,21,Female,UK,Europe,Basic,8.99,2024-06-11,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 225,Series,Sci-Fi,German,2014,TV,56,1,93,2024-06-22,Evening,2,No,Ads,6,150,1.0
U124857,40,Male,India,Asia,Standard,13.99,2023-03-17,2026-02-07,Bank Transfer,No,Active,Thriller Title 2637,Series,Thriller,English,2016,Mobile,101,3,100,2023-11-18,Afternoon,3,No,Friend,36,247,0.86
U124858,21,Male,Brazil,South America,Basic,8.99,2023-08-12,2026-02-07,Card,No,Active,Sci-Fi Title 1686,Series,Sci-Fi,Yoruba,2016,Mobile,49,1,81,2024-04-04,Evening,4,Yes,Friend,47,202,0.95
U124859,30,Male,Brazil,South America,Basic,8.99,2024-04-15,2026-02-07,Wallet,No,Active,Documentary Title 1617,Series,Documentary,Hindi,2011,TV,47,1,78,2025-01-09,Morning,4,Yes,Algorithm,47,157,0.93
U124860,40,Female,Canada,North America,Premium,17.99,2023-12-13,2026-02-07,Card,No,Active,Comedy Title 2130,Movie,Comedy,Hindi,2004,Tablet,106,3,88,2023-12-17,Morning,2,No,Algorithm,28,418,0.22
U124861,17,Female,Brazil,South America,Basic,8.99,2023-09-05,2025-01-01 00:00:00,Wallet,Yes,Cancelled,Romance Title 2012,Movie,Romance,German,2004,Laptop,40,1,66,2024-06-02,Evening,1,No,Friend,51,129,0.67
U124862,40,Female,Canada,North America,Basic,8.99,2022-03-29,2023-10-01 00:00:00,Card,No,Cancelled,Comedy Title 2344,Movie,Comedy,French,2017,Laptop,36,1,60,2022-04-27,Afternoon,2,No,Ads,46,114,0.91
U124863,21,Female,Germany,Europe,Premium,17.99,2022-08-24,2026-02-07,Card,Yes,Active,Comedy Title 1753,Series,Comedy,Portuguese,2016,TV,137,4,100,2023-05-26,Night,3,No,Search,34,330,0.36
U124864,17,Male,Germany,Europe,Basic,8.99,2022-01-10,2023-04-15 00:00:00,Bank Transfer,No,Cancelled,Sci-Fi Title 4,Movie,Sci-Fi,Japanese,2003,TV,31,1,51,2022-02-19,Evening,2,No,Ads,34,215,0.28
U124865,30,Female,Canada,North America,Premium,17.99,2023-03-10,2026-02-07,Bank Transfer,Yes,Active,Sci-Fi Title 2844,Series,Sci-Fi,Portuguese,2014,TV,101,3,84,2023-11-17,Evening,3,No,Search,30,340,0.54
U124866,50,Female,Brazil,South America,Standard,13.99,2024-05-14,2026-02-07,Card,No,Active,Action Title 2655,Series,Action,Hindi,2000,TV,71,2,78,2024-06-01,Evening,4,Yes,Ads,10,324,0.52
U124867,21,Male,South Africa,Africa,Basic,8.99,2023-04-17,2026-02-07,Wallet,Yes,Active,Romance Title 2284,Movie,Romance,Yoruba,2018,TV,59,1,98,2023-08-08,Evening,4,Yes,Algorithm,58,173,0.64
U124868,50,Male,South Africa,Africa,Basic,8.99,2023-03-05,2026-02-07,Card,No,Active,Drama Title 116,Movie,Drama,Hindi,2011,TV,67,2,100,2023-09-26,Evening,5,Yes,Trending,46,205,0.76
U124869,21,Female,UK,Europe,Standard,13.99,2024-06-01,2026-02-07,Card,No,Active,Romance Title 2243,Series,Romance,French,2013,Mobile,117,3,100,2024-09-25,Evening,4,Yes,Ads,3,217,0.3
U124870,40,Female,Canada,North America,Basic,8.99,2024-01-20,2026-02-07,Bank Transfer,No,Active,Animation Title 1297,Movie,Animation,Yoruba,2004,Mobile,44,1,73,2024-10-17,Evening,3,No,Friend,24,119,0.83
U124871,17,Female,UK,Europe,Premium,17.99,2023-09-16,2026-02-07,Bank Transfer,No,Active,Animation Title 183,Series,Animation,Japanese,2019,Laptop,110,3,91,2023-12-07,Afternoon,3,No,Algorithm,34,370,0.73
U124872,30,Male,USA,North America,Standard,13.99,2024-01-12,2026-02-07,Wallet,No,Active,Animation Title 1878,Movie,Animation,Hindi,2001,Laptop,75,2,83,2024-04-13,Morning,2,No,Friend,5,214,0.67
U124873,30,Female,UK,Europe,Basic,8.99,2024-01-09,2026-02-07,Bank Transfer,Yes,Active,Animation Title 1183,Movie,Animation,Japanese,2005,TV,53,1,88,2024-08-27,Evening,4,Yes,Algorithm,52,69,0.67
U124874,60,Female,France,Europe,Standard,13.99,2022-12-10,2026-02-07,Bank Transfer,No,Active,Action Title 2415,Movie,Action,English,2023,TV,99,3,100,2023-04-04,Night,4,Yes,Trending,31,330,0.3
U124875,60,Female,UK,Europe,Premium,17.99,2024-02-06,2025-06-02 00:00:00,Card,Yes,Cancelled,Documentary Title 1643,Movie,Documentary,Yoruba,2000,Laptop,167,5,100,2024-04-28,Morning,5,Yes,Friend,21,316,0.91
U124876,30,Male,USA,North America,Standard,13.99,2022-10-30,2026-02-07,Card,No,Active,Documentary Title 2432,Movie,Documentary,Japanese,2011,TV,87,2,96,2023-03-29,Morning,4,Yes,Friend,17,229,0.9
U124877,50,Male,Nigeria,Africa,Premium,17.99,2024-01-25,2024-04-09 00:00:00,Bank Transfer,Yes,Cancelled,Action Title 1791,Series,Action,English,2005,Laptop,122,4,100,2024-10-10,Morning,4,Yes,Ads,37,384,0.76
U124878,40,Female,Nigeria,Africa,Standard,13.99,2023-07-02,2026-02-07,Bank Transfer,Yes,Active,Documentary Title 1999,Series,Documentary,German,2010,Laptop,90,3,100,2023-10-31,Evening,3,No,Friend,41,303,0.57
U124879,60,Male,France,Europe,Standard,13.99,2022-05-28,2023-03-13 00:00:00,Wallet,No,Cancelled,Comedy Title 957,Movie,Comedy,Portuguese,2018,TV,120,4,100,2022-08-31,Afternoon,3,No,Search,11,254,0.38
U124880,40,Male,Japan,Asia,Basic,8.99,2022-01-10,2026-02-07,Wallet,Yes,Active,Romance Title 1178,Series,Romance,Portuguese,2022,Laptop,45,1,75,2022-05-31,Morning,3,No,Trending,23,229,0.54
U124881,50,Male,France,Europe,Basic,8.99,2022-05-28,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 864,Series,Sci-Fi,Hindi,2005,TV,69,2,100,2023-02-11,Afternoon,3,No,Trending,32,235,0.26
U124882,17,Female,India,Asia,Standard,13.99,2022-01-09,2026-02-07,Card,No,Active,Documentary Title 2749,Movie,Documentary,Yoruba,2021,TV,52,1,57,2022-03-19,Evening,2,No,Search,23,211,0.75
U124883,30,Male,Japan,Asia,Basic,8.99,2023-11-19,2026-02-07,Card,No,Active,Thriller Title 2978,Movie,Thriller,German,2007,TV,33,1,55,2024-06-19,Afternoon,2,No,Search,12,171,0.93
U124884,21,Female,UK,Europe,Standard,13.99,2024-03-12,2026-02-07,Wallet,Yes,Active,Drama Title 119,Series,Drama,English,2017,TV,100,3,100,2024-08-05,Afternoon,4,Yes,Friend,53,194,0.65
U124885,30,Male,India,Asia,Premium,17.99,2024-04-04,2026-02-07,Bank Transfer,Yes,Active,Sci-Fi Title 534,Movie,Sci-Fi,Japanese,2001,TV,147,4,100,2024-05-21,Evening,4,Yes,Ads,19,391,0.5
U124886,17,Male,UK,Europe,Basic,8.99,2023-05-08,2026-02-07,Bank Transfer,Yes,Active,Drama Title 1790,Series,Drama,Yoruba,2011,TV,47,1,78,2023-08-17,Evening,4,Yes,Ads,49,127,0.5
U124887,60,Female,UK,Europe,Standard,13.99,2022-06-02,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 1021,Movie,Sci-Fi,Yoruba,2001,TV,104,3,100,2022-07-07,Evening,4,Yes,Friend,3,286,0.96
U124888,50,Female,France,Europe,Premium,17.99,2023-12-28,2026-02-07,Card,No,Active,Action Title 1863,Movie,Action,Japanese,2017,Tablet,116,3,96,2024-03-02,Night,3,No,Ads,9,370,0.88
U124889,30,Female,France,Europe,Basic,8.99,2023-06-09,2023-12-04 00:00:00,Bank Transfer,No,Cancelled,Romance Title 732,Series,Romance,Yoruba,2006,Laptop,56,1,93,2023-07-26,Evening,5,Yes,Search,30,200,0.48
U124890,17,Female,UK,Europe,Standard,13.99,2023-05-25,2026-02-07,Wallet,No,Active,Documentary Title 2647,Movie,Documentary,German,2006,Laptop,76,2,84,2023-06-28,Evening,4,Yes,Trending,37,296,0.47
U124891,30,Female,UK,Europe,Basic,8.99,2023-05-31,2023-07-16 00:00:00,Bank Transfer,No,Cancelled,Documentary Title 238,Series,Documentary,Japanese,2008,Mobile,43,1,71,2024-02-01,Evening,5,Yes,Ads,34,239,0.96
U124892,60,Female,Japan,Asia,Standard,13.99,2023-03-11,2026-02-07,Bank Transfer,No,Active,Documentary Title 693,Movie,Documentary,English,2016,Mobile,89,2,98,2023-08-01,Morning,3,No,Trending,29,310,0.25
U124893,50,Female,France,Europe,Basic,8.99,2022-07-22,2023-08-21 00:00:00,Wallet,Yes,Cancelled,Sci-Fi Title 1963,Series,Sci-Fi,Japanese,2012,Tablet,73,2,100,2023-01-27,Afternoon,5,Yes,Ads,35,202,0.66
U124894,21,Female,Brazil,South America,Basic,8.99,2022-08-04,2026-02-07,Bank Transfer,No,Active,Romance Title 645,Series,Romance,Portuguese,2016,Mobile,64,2,100,2022-08-23,Morning,4,Yes,Search,57,186,0.87
U124895,40,Female,Canada,North America,Premium,17.99,2022-01-01,2026-02-07,Bank Transfer,Yes,Active,Action Title 700,Series,Action,English,2018,TV,124,4,100,2022-07-01,Afternoon,5,Yes,Trending,26,408,0.44
U124896,60,Male,USA,North America,Basic,8.99,2022-02-28,2022-08-01 00:00:00,Card,No,Cancelled,Animation Title 203,Series,Animation,Hindi,2008,Mobile,46,1,76,2022-06-01,Night,3,No,Trending,17,114,0.78
U124897,21,Female,Nigeria,Africa,Basic,8.99,2023-09-17,2026-02-07,Bank Transfer,No,Active,Drama Title 2501,Movie,Drama,French,2000,TV,69,2,100,2024-04-14,Night,5,Yes,Trending,28,210,0.69
U124898,21,Female,Japan,Asia,Standard,13.99,2022-02-12,2023-05-06 00:00:00,Wallet,No,Cancelled,Romance Title 1232,Series,Romance,French,2011,Mobile,98,3,100,2022-10-18,Evening,4,Yes,Search,12,202,0.97
U124899,50,Male,Nigeria,Africa,Premium,17.99,2024-05-16,2026-02-07,Wallet,No,Active,Comedy Title 644,Series,Comedy,French,2013,TV,113,3,94,2024-07-21,Morning,5,Yes,Friend,16,327,0.59
U124900,30,Male,Japan,Asia,Standard,13.99,2022-10-20,2026-02-07,Wallet,Yes,Active,Drama Title 1191,Movie,Drama,Yoruba,2014,Mobile,96,3,100,2023-02-09,Night,5,Yes,Ads,39,327,0.7
U124901,60,Male,France,Europe,Standard,13.99,2022-08-03,2026-02-07,Card,No,Active,Action Title 855,Movie,Action,Yoruba,2016,Mobile,84,2,93,2022-12-02,Night,4,Yes,Algorithm,23,196,0.26
U124902,40,Female,Canada,North America,Premium,17.99,2022-10-13,2024-05-06 00:00:00,Wallet,Yes,Cancelled,Animation Title 2012,Series,Animation,French,2009,Mobile,122,4,100,2023-01-20,Afternoon,4,Yes,Ads,5,344,0.87
U124903,21,Male,Brazil,South America,Standard,13.99,2024-02-10,2025-07-28 00:00:00,Card,No,Cancelled,Animation Title 2051,Movie,Animation,Hindi,2001,Mobile,79,2,87,2024-05-23,Night,3,No,Friend,42,249,0.84
U124904,17,Female,South Africa,Africa,Premium,17.99,2022-05-03,2026-02-07,Bank Transfer,No,Active,Action Title 375,Series,Action,Hindi,2016,Mobile,119,3,99,2022-09-12,Night,3,No,Trending,52,427,0.98
U124905,21,Male,UK,Europe,Basic,8.99,2024-05-17,2025-02-03 00:00:00,Wallet,No,Cancelled,Romance Title 1887,Series,Romance,Hindi,2018,TV,74,2,100,2024-05-30,Afternoon,3,No,Friend,53,154,0.21
U124906,40,Male,South Africa,Africa,Premium,17.99,2022-10-05,2026-02-07,Card,Yes,Active,Romance Title 2607,Series,Romance,French,2015,Mobile,113,3,94,2022-11-10,Evening,5,Yes,Search,57,349,0.4
U124907,40,Female,Germany,Europe,Standard,13.99,2023-09-12,2026-02-07,Bank Transfer,No,Active,Romance Title 882,Movie,Romance,German,2011,TV,75,2,83,2023-11-20,Evening,3,No,Trending,0,291,0.77
U124908,60,Male,France,Europe,Basic,8.99,2023-04-05,2026-02-07,Bank Transfer,No,Active,Comedy Title 1499,Series,Comedy,German,2005,Laptop,54,1,90,2023-05-19,Night,3,No,Friend,60,58,0.92
U124909,40,Male,Germany,Europe,Premium,17.99,2023-01-01,2024-06-04 00:00:00,Wallet,Yes,Cancelled,Comedy Title 2494,Movie,Comedy,French,2009,Mobile,114,3,95,2023-04-29,Morning,3,No,Search,53,353,0.34
U124910,40,Female,Nigeria,Africa,Premium,17.99,2024-01-27,2026-02-07,Wallet,Yes,Active,Animation Title 2408,Series,Animation,Yoruba,2002,Mobile,123,4,100,2024-07-04,Evening,4,Yes,Friend,17,407,0.76
U124911,17,Male,Nigeria,Africa,Premium,17.99,2022-07-14,2026-02-07,Wallet,Yes,Active,Sci-Fi Title 2829,Series,Sci-Fi,Yoruba,2005,Laptop,117,3,97,2023-03-25,Evening,3,No,Friend,11,334,0.46
U124912,21,Female,Canada,North America,Standard,13.99,2023-01-04,2023-11-11 00:00:00,Bank Transfer,No,Cancelled,Sci-Fi Title 2992,Series,Sci-Fi,German,2009,TV,100,3,100,2023-05-08,Afternoon,4,Yes,Friend,24,223,0.29
U124913,40,Male,South Africa,Africa,Basic,8.99,2023-11-25,2026-02-07,Card,No,Active,Sci-Fi Title 2478,Movie,Sci-Fi,French,2013,Mobile,82,2,100,2024-06-19,Afternoon,2,No,Friend,5,85,0.55
U124914,60,Female,Nigeria,Africa,Basic,8.99,2022-07-18,2023-12-17 00:00:00,Card,Yes,Cancelled,Action Title 2961,Series,Action,German,2006,Mobile,84,2,100,2022-11-03,Morning,2,No,Friend,19,170,0.51
U124915,30,Male,France,Europe,Basic,8.99,2023-01-22,2026-02-07,Wallet,Yes,Active,Thriller Title 1331,Series,Thriller,Yoruba,2012,TV,54,1,90,2023-08-29,Morning,3,No,Friend,22,235,0.59
U124916,40,Female,France,Europe,Basic,8.99,2024-03-22,2026-02-07,Card,No,Active,Sci-Fi Title 1887,Series,Sci-Fi,Portuguese,2000,TV,37,1,61,2024-06-11,Afternoon,4,Yes,Trending,13,233,0.73
U124917,50,Male,France,Europe,Standard,13.99,2023-08-20,2026-02-07,Card,No,Active,Comedy Title 109,Movie,Comedy,Hindi,2011,TV,82,2,91,2024-05-31,Evening,4,Yes,Trending,29,269,0.67
U124918,21,Male,France,Europe,Standard,13.99,2023-05-01,2026-02-07,Bank Transfer,No,Active,Action Title 710,Series,Action,English,2003,TV,89,2,98,2023-07-02,Morning,3,No,Algorithm,34,266,0.66
U124919,50,Female,Brazil,South America,Standard,13.99,2023-02-18,2026-02-07,Wallet,Yes,Active,Documentary Title 2975,Movie,Documentary,Yoruba,2021,Laptop,99,3,100,2023-10-22,Afternoon,4,Yes,Ads,23,266,0.62
U124920,30,Female,UK,Europe,Premium,17.99,2023-07-17,2026-02-07,Bank Transfer,No,Active,Comedy Title 2280,Movie,Comedy,French,2002,Laptop,119,3,99,2024-02-09,Evening,4,Yes,Friend,9,302,0.32
U124921,50,Male,Brazil,South America,Basic,8.99,2024-01-04,2026-02-07,Bank Transfer,No,Active,Romance Title 1356,Movie,Romance,French,2007,TV,39,1,65,2024-02-05,Night,3,No,Trending,42,183,0.75
U124922,21,Female,UK,Europe,Standard,13.99,2024-06-19,2026-02-07,Card,No,Active,Sci-Fi Title 808,Series,Sci-Fi,Hindi,2020,Mobile,100,3,100,2024-07-15,Evening,5,Yes,Algorithm,12,279,0.22
U124923,17,Female,France,Europe,Premium,17.99,2022-07-18,2026-02-07,Wallet,No,Active,Sci-Fi Title 1579,Series,Sci-Fi,Portuguese,2010,Mobile,100,3,83,2023-02-23,Afternoon,4,Yes,Ads,31,381,0.65
U124924,17,Female,Nigeria,Africa,Standard,13.99,2022-05-18,2026-02-07,Bank Transfer,No,Active,Romance Title 445,Series,Romance,Yoruba,2012,Tablet,108,3,100,2022-05-21,Evening,4,Yes,Algorithm,0,236,0.89
U124925,17,Female,Nigeria,Africa,Standard,13.99,2023-12-05,2026-02-07,Card,No,Active,Animation Title 1157,Series,Animation,Hindi,2001,Laptop,89,2,98,2024-06-29,Night,4,Yes,Search,7,219,0.75
U124926,30,Male,South Africa,Africa,Standard,13.99,2022-08-02,2026-02-07,Card,No,Active,Action Title 789,Movie,Action,Portuguese,2009,Mobile,83,2,92,2023-02-19,Morning,4,Yes,Algorithm,25,274,0.32
U124927,40,Male,UK,Europe,Basic,8.99,2023-01-02,2026-02-07,Card,No,Active,Sci-Fi Title 2013,Movie,Sci-Fi,French,2012,Tablet,69,2,100,2023-09-22,Afternoon,4,Yes,Trending,59,136,0.38
U124928,21,Female,India,Asia,Standard,13.99,2022-12-20,2026-02-07,Bank Transfer,Yes,Active,Drama Title 1232,Movie,Drama,Japanese,2022,Laptop,90,3,100,2023-09-26,Night,4,Yes,Trending,27,311,0.26
U124929,17,Female,USA,North America,Premium,17.99,2023-04-04,2026-02-07,Card,Yes,Active,Comedy Title 348,Movie,Comedy,German,2005,Laptop,117,3,97,2024-01-03,Evening,5,Yes,Algorithm,27,405,0.46
U124930,17,Male,France,Europe,Standard,13.99,2022-08-27,2023-08-29 00:00:00,Wallet,No,Cancelled,Comedy Title 1627,Series,Comedy,Yoruba,2023,TV,107,3,100,2023-01-24,Evening,4,Yes,Ads,23,281,0.9
